# eigen3_x eigen3_y eigen3_z x1 y1 z1 x2 y2 z2 nx ny nz
-0.412264 -0.858659 0.304539 177.617000 46.967000 11.442000 177.628000 46.634000 11.720000 -0.415000 0.290000 0.364000
-0.935238 -0.113974 0.335170 177.642000 104.957000 91.068000 178.363000 105.190000 90.917000 -0.154000 0.308000 -0.261000
0.819813 0.299565 0.488025 178.735000 27.109000 8.216000 178.806000 27.265000 8.128000 0.414000 -0.376000 -0.332000
0.986669 -0.147567 0.068621 178.748000 170.192000 87.826000 178.298000 170.528000 87.932000 -0.118000 -0.348000 0.603000
0.733618 0.671938 0.101506 178.831000 34.661000 23.548000 179.119000 34.790000 23.826000 -0.208000 0.227000 0.110000
0.235321 -0.877460 0.417956 179.351000 88.591000 44.916000 179.540000 89.160000 44.728000 0.148000 -0.335000 -0.864000
-0.871924 0.477725 0.107367 179.376000 180.657000 212.437000 179.707000 180.470000 212.372000 0.083000 0.402000 -0.741000
-0.480385 -0.855365 0.193859 179.546000 100.087000 12.867000 179.621000 100.679000 12.575000 0.401000 -0.244000 -0.394000
0.910512 0.172379 0.375838 179.807000 28.739000 142.383000 180.169000 28.943000 142.556000 -0.109000 0.020000 0.204000
0.054436 -0.924544 0.377166 179.942000 230.878000 28.949000 179.915000 230.540000 29.099000 0.167000 0.059000 0.163000
0.456658 -0.538280 0.708320 180.251000 174.452000 145.421000 180.627000 174.125000 145.376000 0.512000 0.563000 0.180000
0.456454 0.682768 0.570507 180.364000 139.867000 25.975000 180.318000 139.837000 25.864000 -0.794000 0.280000 0.253000
-0.514084 -0.824143 0.237709 180.558000 39.991000 31.272000 180.236000 39.685000 31.415000 -0.135000 -0.069000 -0.451000
-0.022193 0.533736 0.845360 180.872000 2.864000 225.202000 180.964000 2.602000 224.902000 0.524000 0.522000 -0.295000
0.667015 0.587457 0.458241 181.130000 94.307000 146.018000 181.329000 94.494000 146.106000 0.621000 -0.691000 0.064000
0.540148 -0.830739 0.134580 181.250000 0.554000 182.427000 181.410000 0.255000 182.557000 0.666000 0.499000 0.332000
0.667015 0.587457 0.458241 181.329000 94.494000 146.106000 181.130000 94.307000 146.018000 0.621000 -0.691000 0.064000
0.507572 0.138190 0.850455 181.489000 24.465000 44.568000 181.619000 24.498000 44.951000 -0.070000 0.112000 0.014000
-0.652995 -0.627497 0.424081 181.632000 71.856000 220.895000 181.380000 71.237000 221.068000 -0.170000 -0.057000 -0.454000
-0.376926 0.185453 0.907488 181.775000 104.031000 171.393000 181.801000 104.067000 171.721000 0.118000 0.425000 -0.057000
0.970806 0.050264 0.234540 181.798000 24.920000 192.155000 182.103000 25.159000 192.545000 0.097000 0.456000 -0.356000
0.283955 -0.819968 0.497012 182.367000 228.284000 112.469000 182.427000 227.916000 112.713000 -0.161000 -0.305000 -0.422000
0.490239 0.713530 0.500540 182.394000 131.742000 201.826000 182.310000 131.798000 201.825000 0.179000 0.251000 -0.641000
0.604571 0.348197 0.716417 182.402000 152.602000 46.564000 182.505000 152.320000 46.323000 0.111000 0.175000 -0.156000
0.283955 -0.819968 0.497012 182.427000 227.916000 112.713000 182.367000 228.284000 112.469000 -0.161000 -0.305000 -0.422000
0.328731 0.411909 0.849863 182.494000 243.526000 224.224000 182.569000 243.692000 224.410000 0.165000 -0.021000 -0.048000
0.546029 0.396013 0.738259 182.505000 152.320000 46.323000 182.402000 152.602000 46.564000 0.111000 0.175000 -0.156000
0.210482 0.800702 0.560868 182.888000 102.730000 141.660000 182.568000 102.504000 141.620000 0.132000 -0.232000 0.257000
-0.517543 0.854270 0.048700 182.998000 107.836000 7.412000 182.863000 108.282000 7.411000 -0.217000 -0.067000 -0.450000
0.982439 0.156187 0.102072 183.387000 219.483000 149.021000 182.821000 219.439000 148.932000 -0.017000 0.031000 0.095000
0.801470 0.491759 0.340323 183.699000 187.354000 199.935000 182.943000 187.410000 199.772000 -0.161000 -0.153000 0.697000
0.733220 0.361557 0.575903 184.477000 2.953000 212.876000 184.753000 3.063000 212.989000 -0.144000 0.540000 -0.172000
0.661115 0.453568 0.597665 184.787000 238.577000 140.093000 185.181000 238.869000 140.387000 -0.530000 0.280000 0.434000
0.299277 0.864356 0.404131 185.374000 177.047000 93.984000 185.459000 177.365000 94.019000 -0.656000 0.148000 0.261000
-0.221578 -0.839408 0.496283 185.622000 109.890000 241.514000 185.911000 109.777000 241.491000 -0.048000 -0.090000 -0.163000
-0.221578 -0.839408 0.496283 185.911000 109.777000 241.491000 185.622000 109.890000 241.514000 -0.048000 -0.090000 -0.163000
0.138163 0.854642 0.500498 186.132000 130.081000 218.163000 186.220000 130.635000 218.294000 -0.280000 0.047000 -0.009000
0.345630 0.925933 0.152275 186.214000 172.087000 151.786000 186.349000 172.649000 151.948000 -0.440000 0.134000 -0.101000
0.138163 0.854642 0.500498 186.220000 130.635000 218.294000 186.132000 130.081000 218.163000 -0.280000 0.047000 -0.009000
0.355409 0.330128 0.874471 186.368000 215.955000 182.039000 186.710000 216.097000 182.180000 -0.063000 0.217000 -0.068000
-0.440609 -0.239316 0.865212 186.732000 127.231000 115.480000 186.289000 127.248000 115.929000 -0.296000 -0.503000 -0.274000
-0.634549 0.001290 0.772881 187.309000 224.131000 244.657000 187.280000 224.064000 245.105000 -0.170000 -0.515000 -0.087000
-0.567969 -0.811714 0.136132 187.391000 54.974000 232.828000 187.684000 55.565000 232.844000 0.058000 -0.030000 0.063000
0.618590 -0.008548 0.785667 189.161000 83.552000 245.071000 189.080000 83.083000 245.402000 -0.137000 0.106000 0.117000
-0.688951 -0.101051 0.717729 189.887000 104.148000 100.437000 189.631000 104.096000 100.585000 0.205000 -0.721000 0.100000
0.033281 0.279918 0.959447 190.154000 221.683000 84.429000 190.525000 221.639000 84.640000 -0.284000 -0.898000 0.308000
-0.465500 -0.876437 0.123158 190.201000 114.032000 100.427000 190.022000 113.657000 100.448000 0.818000 -0.383000 0.159000
0.716908 -0.027985 0.696606 190.433000 100.338000 172.299000 190.698000 100.345000 172.547000 0.055000 0.275000 -0.066000
0.210034 -0.945832 0.247563 190.556000 134.656000 21.824000 190.608000 134.211000 21.898000 0.373000 0.009000 -0.210000
-0.179460 0.693091 0.698154 191.350000 192.713000 236.498000 191.423000 192.586000 236.208000 0.175000 0.006000 0.042000
0.575560 -0.172703 0.799315 191.437000 209.408000 162.152000 191.638000 209.546000 162.632000 0.352000 0.153000 -0.192000
0.939233 0.146019 0.310675 192.182000 1.613000 218.212000 192.207000 1.877000 218.307000 0.119000 0.205000 -0.599000
-0.885913 0.237017 0.398723 192.410000 35.820000 92.107000 192.899000 35.730000 91.891000 0.206000 -0.034000 0.480000
-0.885450 -0.415786 0.207605 192.624000 42.408000 30.460000 192.813000 42.789000 30.458000 0.114000 -0.055000 0.445000
-0.885450 -0.415786 0.207605 192.813000 42.789000 30.458000 192.624000 42.408000 30.460000 0.114000 -0.055000 0.445000
0.425669 0.904354 0.030822 192.884000 241.089000 156.149000 192.980000 241.441000 156.167000 0.104000 -0.038000 0.189000
-0.885913 0.237017 0.398723 192.899000 35.730000 91.891000 192.410000 35.820000 92.107000 0.206000 -0.034000 0.480000
-0.342272 -0.939114 0.030249 192.980000 241.441000 156.167000 192.884000 241.089000 156.149000 0.104000 -0.038000 0.189000
0.619839 -0.171064 0.765857 193.073000 67.849000 134.035000 193.487000 67.531000 134.297000 -0.264000 -0.178000 0.201000
0.578215 0.763406 0.287887 193.107000 29.142000 193.641000 193.174000 29.237000 193.669000 0.205000 -0.110000 -0.119000
0.386637 -0.245101 0.889066 193.585000 161.144000 8.223000 193.681000 161.037000 8.537000 -0.695000 0.248000 0.296000
0.131503 -0.737878 0.662000 193.648000 217.591000 74.795000 193.326000 218.009000 74.860000 0.289000 0.202000 0.134000
-0.878724 -0.339224 0.335813 194.135000 193.685000 162.178000 194.795000 193.947000 161.962000 -0.293000 0.802000 0.076000
0.931701 0.193440 0.307432 194.296000 10.271000 140.012000 193.822000 10.111000 140.214000 0.165000 -0.739000 -0.198000
-0.951044 -0.106445 0.290147 194.307000 115.528000 208.111000 194.678000 115.707000 207.921000 0.178000 0.422000 0.746000
-0.396825 -0.895158 0.203032 194.546000 33.042000 193.204000 194.741000 33.512000 193.130000 -0.006000 -0.032000 -0.220000
-0.970170 -0.039421 0.239201 194.678000 115.707000 207.921000 194.307000 115.528000 208.111000 0.178000 0.422000 0.746000
-0.392244 -0.905643 0.161107 194.741000 33.512000 193.130000 194.546000 33.042000 193.204000 -0.006000 -0.032000 -0.220000
0.814935 0.277421 0.508840 194.880000 90.844000 143.218000 194.332000 91.003000 143.144000 0.136000 0.302000 -0.359000
-0.070162 -0.757849 0.648647 195.510000 237.498000 82.527000 195.377000 237.030000 82.628000 0.323000 -0.107000 -0.066000
0.886982 -0.095265 0.451871 195.543000 225.846000 219.303000 195.859000 225.665000 219.351000 -0.216000 -0.286000 0.346000
-0.883288 0.423817 0.200453 196.373000 148.320000 71.165000 196.305000 148.300000 71.282000 0.141000 0.265000 0.128000
0.254294 0.928187 0.271669 197.101000 101.080000 58.628000 197.126000 101.554000 58.608000 0.426000 -0.030000 -0.169000
0.254294 0.928187 0.271669 197.126000 101.554000 58.608000 197.101000 101.080000 58.628000 0.426000 -0.030000 -0.169000
0.959805 0.213977 0.181627 197.241000 239.568000 214.413000 197.440000 239.940000 214.664000 0.024000 0.282000 -0.437000
0.624921 0.321196 0.711553 197.323000 231.442000 121.629000 197.132000 231.489000 121.399000 0.540000 0.087000 -0.431000
0.376969 0.671365 0.638094 197.434000 97.022000 229.181000 197.430000 97.526000 229.298000 -0.497000 -0.091000 0.379000
0.561925 -0.248366 0.789021 197.919000 32.629000 159.200000 198.136000 32.450000 159.577000 0.055000 -0.029000 -0.046000
-0.529174 0.775178 0.345071 198.273000 53.812000 179.740000 198.610000 53.203000 179.425000 0.024000 0.030000 -0.032000
0.375715 0.840333 0.390742 198.316000 217.200000 26.113000 198.442000 217.592000 26.270000 -0.036000 -0.069000 0.201000
0.375715 0.840333 0.390742 198.442000 217.592000 26.270000 198.316000 217.200000 26.113000 -0.036000 -0.069000 0.201000
0.784653 -0.291262 0.547253 198.568000 159.625000 34.961000 198.032000 159.815000 34.729000 -0.048000 -0.230000 -0.079000
0.087472 0.041734 0.995292 198.651000 169.330000 149.698000 198.715000 169.368000 150.082000 0.046000 0.247000 -0.032000
0.942514 0.262314 0.207022 199.255000 16.492000 212.849000 198.813000 16.271000 212.530000 0.046000 -0.252000 0.111000
-0.957716 0.287260 0.016178 199.550000 29.065000 101.409000 199.043000 29.278000 101.595000 -0.109000 -0.436000 0.204000
0.865435 -0.227703 0.446288 199.568000 223.233000 169.213000 199.065000 223.665000 168.915000 0.246000 -0.127000 -0.600000
0.891836 -0.321036 0.318693 199.867000 30.967000 160.874000 199.519000 31.081000 160.758000 -0.051000 -0.016000 0.138000
0.684584 -0.064483 0.726076 200.099000 240.349000 184.092000 200.531000 240.488000 184.426000 -0.311000 0.314000 0.272000
0.337483 0.375842 0.863046 200.364000 81.657000 94.462000 200.635000 81.927000 94.514000 0.504000 -0.514000 0.046000
-0.598685 0.712952 0.365069 201.058000 103.946000 139.572000 200.812000 104.126000 139.644000 0.053000 0.241000 -0.422000
-0.516252 -0.507128 0.690149 201.431000 122.572000 87.880000 201.380000 122.440000 88.179000 -0.325000 0.457000 0.146000
0.346602 0.347270 0.871361 201.434000 237.135000 177.100000 201.605000 237.238000 177.439000 -0.489000 0.048000 0.233000
0.638247 0.769565 0.020253 201.689000 225.642000 90.377000 201.350000 225.208000 90.341000 -0.005000 0.056000 -0.624000
-0.166063 0.938787 0.301831 202.090000 75.064000 173.770000 201.956000 75.579000 174.071000 -0.373000 -0.035000 -0.107000
0.180535 -0.201826 0.962639 202.388000 177.841000 136.168000 202.022000 178.093000 136.348000 0.174000 0.240000 0.016000
0.481591 0.244886 0.841488 202.673000 203.291000 226.092000 202.673000 203.260000 226.493000 -0.209000 0.232000 0.018000
-0.271057 -0.935952 0.224771 202.714000 109.422000 95.559000 203.123000 109.815000 95.413000 0.200000 0.026000 0.633000
-0.459207 -0.816113 0.350840 202.882000 119.413000 85.622000 203.015000 119.955000 85.365000 -0.044000 0.074000 0.132000
0.941837 0.330671 0.060002 202.924000 240.392000 215.036000 203.245000 240.429000 215.067000 0.093000 -0.056000 -0.911000
-0.769267 -0.127739 0.626028 203.105000 150.171000 128.742000 202.766000 150.199000 128.925000 -0.150000 -0.434000 -0.211000
-0.271057 -0.935952 0.224771 203.123000 109.815000 95.413000 202.714000 109.422000 95.559000 0.200000 0.026000 0.633000
0.938250 0.345959 0.000686 203.245000 240.429000 215.067000 202.924000 240.392000 215.036000 0.093000 -0.056000 -0.911000
-0.061511 -0.887650 0.456392 203.345000 35.682000 54.739000 203.302000 36.128000 54.807000 -0.702000 -0.022000 -0.303000
-0.806822 -0.567757 0.163368 203.695000 203.986000 148.406000 204.010000 204.107000 148.212000 -0.051000 0.042000 -0.056000
-0.777750 0.609973 0.151785 203.753000 38.298000 73.111000 204.051000 38.152000 73.313000 0.359000 0.428000 -0.223000
-0.928521 0.033573 0.369759 203.842000 14.886000 73.023000 203.416000 14.972000 73.148000 -0.129000 -0.388000 -0.173000
-0.590950 -0.111262 0.798999 204.544000 93.620000 248.938000 204.693000 93.849000 248.699000 -0.427000 -0.052000 -0.315000
-0.592419 -0.175365 0.786312 204.693000 93.849000 248.699000 204.544000 93.620000 248.938000 -0.427000 -0.052000 -0.315000
0.815239 0.241815 0.526223 204.738000 101.972000 50.921000 205.107000 102.015000 51.216000 -0.261000 0.315000 0.281000
-0.083256 0.373028 0.924077 204.829000 178.689000 111.107000 204.811000 178.931000 111.804000 -0.004000 0.341000 -0.119000
0.802423 0.328907 0.497933 205.107000 102.015000 51.216000 204.738000 101.972000 50.921000 -0.261000 0.315000 0.281000
0.440295 -0.381935 0.812568 205.881000 30.974000 212.487000 206.083000 30.679000 212.824000 0.544000 0.137000 -0.206000
0.371777 0.392129 0.841437 206.602000 24.017000 153.339000 206.726000 23.673000 153.612000 -0.172000 -0.001000 0.077000
0.191562 0.972153 0.134990 207.156000 16.115000 95.001000 207.065000 16.559000 95.248000 -0.447000 0.149000 -0.433000
-0.701936 -0.712159 0.010748 208.130000 132.849000 120.623000 208.562000 133.069000 120.528000 -0.127000 0.139000 -0.252000
-0.226362 0.340269 0.912676 208.262000 138.095000 16.842000 208.620000 138.278000 16.719000 -0.141000 0.203000 -0.110000
-0.131279 0.494427 0.859248 208.271000 11.293000 216.235000 208.406000 11.019000 215.983000 0.353000 0.245000 -0.077000
-0.701936 -0.712159 0.010748 208.562000 133.069000 120.528000 208.130000 132.849000 120.623000 -0.127000 0.139000 -0.252000
-0.226362 0.340269 0.912676 208.620000 138.278000 16.719000 208.262000 138.095000 16.842000 -0.141000 0.203000 -0.110000
0.982954 -0.182686 0.020689 209.219000 185.998000 150.548000 208.195000 186.006000 150.791000 0.136000 0.664000 0.550000
0.890425 -0.295990 0.345736 209.643000 224.253000 50.430000 209.525000 224.521000 50.537000 -0.173000 -0.196000 0.300000
0.598090 -0.083688 0.797047 209.825000 244.959000 219.305000 209.928000 244.777000 219.595000 0.136000 -0.136000 -0.134000
0.207609 -0.973279 0.098114 210.164000 18.168000 76.958000 210.068000 18.600000 76.877000 -0.186000 -0.033000 0.042000
0.111497 0.258320 0.959604 210.171000 55.238000 151.547000 210.283000 55.446000 152.192000 -0.064000 0.250000 -0.069000
0.598580 0.246162 0.762303 210.257000 135.241000 238.293000 210.115000 135.058000 237.705000 -0.198000 -0.888000 0.324000
-0.570564 -0.685857 0.451727 210.348000 81.196000 215.766000 210.143000 80.906000 215.930000 -0.130000 0.074000 -0.032000
0.361860 -0.708361 0.606037 210.419000 96.662000 67.540000 210.575000 96.362000 67.869000 0.047000 0.047000 0.021000
-0.400840 -0.409845 0.819362 210.455000 155.248000 35.726000 210.422000 155.279000 35.296000 -0.531000 0.757000 0.094000
0.361860 -0.708361 0.606037 210.575000 96.362000 67.869000 210.419000 96.662000 67.540000 0.047000 0.047000 0.021000
0.103608 0.722890 0.683151 210.921000 32.280000 69.149000 210.938000 31.948000 68.886000 0.278000 0.530000 -0.652000
0.014733 0.722097 0.691635 210.938000 31.948000 68.886000 210.921000 32.280000 69.149000 0.278000 0.530000 -0.652000
0.414282 0.012648 0.910061 211.202000 77.433000 163.086000 211.334000 77.414000 163.646000 -0.065000 -0.842000 -0.013000
-0.471358 -0.879042 0.071462 211.746000 121.988000 145.069000 211.421000 121.651000 145.004000 0.366000 -0.177000 -0.903000
-0.427308 -0.777465 0.461471 212.280000 184.348000 167.308000 212.453000 184.646000 166.999000 -0.589000 0.275000 -0.064000
-0.949890 -0.201257 0.239175 213.137000 49.325000 83.319000 212.777000 49.206000 83.405000 -0.055000 0.078000 -0.121000
-0.053620 0.745754 0.664060 213.734000 123.023000 237.985000 213.375000 123.270000 238.717000 -0.567000 0.328000 -0.388000
-0.302590 -0.273510 0.913034 213.743000 31.642000 99.524000 213.553000 31.453000 100.045000 -0.057000 0.819000 0.277000
-0.578692 0.759275 0.297688 213.896000 227.276000 103.852000 214.182000 227.514000 104.204000 0.091000 0.173000 -0.190000
0.430770 -0.191679 0.881871 214.245000 172.970000 56.740000 214.685000 173.499000 56.807000 0.450000 -0.336000 -0.298000
-0.839124 0.444656 0.313292 214.373000 208.028000 124.495000 214.684000 207.860000 124.361000 0.059000 0.095000 0.019000
0.619076 0.111841 0.777327 214.438000 169.113000 137.923000 214.114000 168.990000 137.484000 -0.084000 -0.494000 0.201000
0.293118 0.184978 0.938011 214.474000 245.024000 112.118000 214.677000 245.098000 112.757000 -0.278000 0.196000 0.065000
0.430770 -0.191679 0.881871 214.685000 173.499000 56.807000 214.245000 172.970000 56.740000 0.450000 -0.336000 -0.298000
0.520952 0.853523 0.010379 215.214000 8.666000 19.135000 215.216000 8.275000 19.233000 -0.243000 0.102000 0.409000
0.520952 0.853523 0.010379 215.216000 8.275000 19.233000 215.214000 8.666000 19.135000 -0.243000 0.102000 0.409000
-0.578002 -0.241913 0.779353 215.926000 84.715000 8.244000 215.848000 84.775000 8.595000 0.416000 -0.463000 0.173000
0.905714 -0.292918 0.306400 216.350000 52.891000 22.995000 216.659000 52.773000 23.095000 -0.128000 -0.259000 0.091000
-0.119742 0.945370 0.303211 216.363000 54.767000 241.245000 216.422000 55.132000 241.420000 0.087000 0.060000 -0.154000
-0.119742 0.945370 0.303211 216.422000 55.132000 241.420000 216.363000 54.767000 241.245000 0.087000 0.060000 -0.154000
0.905714 -0.292918 0.306400 216.659000 52.773000 23.095000 216.350000 52.891000 22.995000 -0.128000 -0.259000 0.091000
0.600753 0.770503 0.213123 216.793000 97.506000 74.788000 216.699000 97.366000 74.751000 0.101000 -0.257000 0.726000
-0.949235 0.280955 0.141479 217.278000 239.024000 30.239000 217.922000 238.901000 30.298000 0.035000 0.176000 -0.014000
0.402034 0.400085 0.823590 217.444000 60.215000 246.367000 217.457000 60.003000 246.268000 -0.493000 -0.150000 0.254000
0.711773 -0.609472 0.349174 217.635000 6.888000 56.437000 216.920000 7.181000 56.339000 -0.039000 -0.263000 -0.505000
-0.933170 0.194918 0.301996 217.738000 63.677000 204.682000 217.777000 63.828000 204.684000 -0.213000 0.067000 -0.852000
-0.314453 0.938961 0.139539 217.890000 223.252000 117.668000 218.273000 222.548000 117.578000 0.248000 0.210000 -0.585000
-0.656177 0.690736 0.303834 217.906000 218.130000 18.780000 217.957000 217.763000 18.736000 0.280000 -0.020000 0.495000
0.300025 -0.875270 0.379324 218.050000 198.628000 63.582000 218.437000 198.103000 63.392000 0.148000 0.078000 0.085000
-0.761076 -0.626519 0.168038 219.065000 143.327000 154.386000 218.844000 142.944000 154.935000 0.334000 -0.390000 -0.137000
0.241001 -0.181694 0.953366 219.274000 131.987000 32.536000 219.372000 131.939000 32.168000 -0.534000 -0.664000 -0.056000
0.294839 -0.231594 0.927057 219.372000 131.939000 32.168000 219.274000 131.987000 32.536000 -0.534000 -0.664000 -0.056000
0.812956 0.577517 0.074685 219.488000 80.447000 223.584000 219.312000 80.325000 223.465000 0.407000 -0.534000 -0.055000
-0.686212 0.534156 0.493751 220.126000 117.529000 229.649000 220.678000 117.131000 229.365000 -0.432000 -0.344000 -0.358000
-0.145784 -0.612093 0.777232 220.857000 80.400000 0.627000 221.135000 80.829000 0.399000 -0.474000 0.469000 0.304000
-0.250267 0.655718 0.712320 221.108000 8.054000 18.310000 221.003000 8.506000 18.806000 -0.056000 0.368000 -0.347000
-0.885905 -0.443485 0.135992 221.710000 4.707000 93.318000 221.276000 4.320000 93.403000 0.008000 0.048000 0.259000
0.472836 0.722983 0.503707 221.938000 193.889000 63.023000 222.012000 194.025000 63.131000 -0.805000 0.330000 0.134000
0.001284 0.436816 0.899550 222.040000 46.070000 47.059000 221.695000 46.202000 47.574000 0.256000 -0.631000 0.333000
-0.469325 -0.871825 0.140195 222.335000 198.426000 47.860000 222.535000 198.870000 47.800000 0.074000 -0.014000 0.144000
0.683768 -0.300339 0.665025 222.353000 167.617000 189.480000 222.710000 167.586000 190.005000 0.344000 0.257000 -0.219000
-0.283221 -0.957421 0.055950 222.410000 189.704000 235.949000 222.232000 189.403000 235.708000 0.428000 -0.166000 -0.108000
-0.445408 -0.891865 0.078666 222.535000 198.870000 47.800000 222.335000 198.426000 47.860000 0.074000 -0.014000 0.144000
0.207779 0.919205 0.334501 222.560000 160.125000 100.826000 222.424000 160.339000 101.205000 -0.076000 0.047000 -0.054000
0.632729 0.227883 0.740083 222.911000 66.035000 40.053000 223.263000 65.825000 40.277000 0.066000 0.039000 -0.067000
-0.522226 -0.608618 0.597382 222.951000 47.093000 31.244000 223.351000 47.139000 31.617000 0.214000 -0.345000 -0.188000
0.323794 0.891085 0.318002 223.107000 108.360000 52.878000 223.284000 108.814000 53.102000 -0.239000 -0.005000 0.200000
0.148319 0.845030 0.513737 223.256000 80.489000 87.810000 223.291000 81.073000 88.081000 0.604000 0.237000 -0.589000
0.100098 -0.472827 0.875451 223.301000 33.561000 172.649000 223.263000 33.245000 173.158000 -0.172000 0.163000 0.088000
0.852104 -0.325134 0.410129 223.330000 145.945000 38.818000 223.384000 145.967000 38.751000 -0.182000 -0.707000 -0.383000
-0.001737 0.934588 0.355728 223.496000 142.272000 211.403000 223.033000 142.264000 211.707000 -0.174000 0.096000 -0.262000
0.241882 0.823645 0.512936 223.966000 200.582000 141.152000 224.499000 200.250000 140.871000 -0.039000 0.208000 -0.319000
0.548371 0.639050 0.539356 224.148000 207.137000 206.759000 224.122000 207.279000 206.612000 0.720000 -0.295000 -0.406000
0.241882 0.823645 0.512936 224.499000 200.250000 140.871000 223.966000 200.582000 141.152000 -0.039000 0.208000 -0.319000
0.191235 0.791473 0.580517 225.495000 8.377000 181.327000 225.577000 8.790000 181.688000 -0.151000 0.305000 -0.314000
-0.954522 -0.124710 0.270804 225.614000 96.286000 2.678000 225.181000 96.257000 2.750000 0.009000 0.448000 0.235000
0.142565 -0.864257 0.482427 225.937000 229.473000 6.687000 225.872000 229.988000 6.336000 -0.112000 0.345000 0.527000
0.099529 0.750658 0.653152 226.272000 223.321000 216.637000 226.313000 223.717000 217.024000 0.377000 -0.098000 0.061000
-0.213035 -0.382421 0.899094 226.290000 78.614000 245.049000 226.514000 78.292000 244.937000 -0.552000 -0.275000 -0.315000
0.142201 0.813162 0.564399 226.313000 223.717000 217.024000 226.272000 223.321000 216.637000 0.377000 -0.098000 0.061000
-0.469793 -0.882776 0.000509 226.559000 185.527000 75.703000 226.723000 185.848000 75.672000 -0.041000 -0.012000 -0.345000
-0.630192 -0.386337 0.673500 226.794000 65.771000 26.891000 226.808000 65.461000 27.253000 0.028000 0.202000 0.172000
0.360414 0.536584 0.763007 226.816000 27.806000 124.586000 226.556000 27.489000 124.878000 -0.253000 0.171000 -0.040000
0.403623 -0.381961 0.831381 227.006000 247.040000 214.129000 227.263000 246.941000 214.389000 -0.010000 0.099000 0.048000
0.249104 -0.306683 0.918636 227.404000 12.562000 72.024000 227.563000 12.225000 72.159000 0.618000 0.240000 -0.128000
-0.619264 -0.202670 0.758575 227.479000 171.273000 153.075000 227.445000 171.075000 153.389000 -0.260000 -0.542000 -0.369000
-0.323461 -0.817794 0.476011 227.843000 201.648000 243.678000 227.633000 201.091000 244.006000 0.071000 0.379000 0.689000
-0.560109 0.788136 0.255185 228.293000 213.630000 102.144000 227.814000 213.957000 102.289000 -0.019000 0.137000 -0.372000
0.216471 0.856721 0.468156 229.400000 103.882000 215.409000 229.451000 103.876000 215.532000 0.911000 0.066000 -0.376000
0.373516 -0.495451 0.784229 230.282000 94.652000 87.525000 230.410000 94.409000 88.048000 -0.402000 -0.681000 -0.217000
0.367477 -0.458632 0.809084 230.410000 94.409000 88.048000 230.282000 94.652000 87.525000 -0.402000 -0.681000 -0.217000
0.326759 -0.506878 0.797686 230.454000 54.151000 128.468000 230.298000 54.363000 128.350000 0.439000 0.405000 0.145000
-0.742206 -0.667965 0.054337 230.820000 58.376000 206.395000 231.469000 58.810000 206.497000 -0.215000 0.191000 0.555000
0.451433 -0.563931 0.691512 230.884000 237.175000 35.338000 230.690000 237.419000 35.027000 -0.621000 -0.315000 0.140000
0.291798 -0.871052 0.395123 231.277000 196.152000 10.639000 231.153000 196.570000 10.469000 -0.646000 -0.122000 0.174000
-0.465286 -0.402531 0.788339 231.408000 248.981000 79.688000 231.160000 248.712000 80.126000 -0.065000 -0.072000 -0.081000
0.837198 0.538622 0.094792 231.469000 58.810000 206.497000 230.820000 58.376000 206.395000 -0.215000 0.191000 0.555000
-0.356856 0.571031 0.739309 232.032000 249.547000 171.125000 232.184000 249.363000 170.847000 0.403000 0.428000 -0.064000
-0.302847 0.479889 0.823401 232.184000 249.363000 170.847000 232.032000 249.547000 171.125000 0.403000 0.428000 -0.064000
-0.481001 0.238279 0.843719 232.215000 49.241000 114.602000 232.456000 49.125000 114.173000 0.008000 0.604000 -0.157000
0.266477 0.944770 0.190789 232.495000 111.567000 206.833000 232.602000 111.987000 206.937000 0.674000 -0.235000 0.253000
0.266477 0.944770 0.190789 232.602000 111.987000 206.937000 232.495000 111.567000 206.833000 0.674000 -0.235000 0.253000
-0.462251 -0.658585 0.593793 232.688000 169.496000 39.212000 232.683000 169.672000 39.530000 0.446000 -0.241000 0.141000
-0.982919 0.048454 0.177547 232.698000 240.524000 184.190000 232.302000 240.527000 184.285000 0.009000 -0.075000 0.038000
-0.397662 0.337049 0.853383 233.455000 52.959000 193.650000 233.533000 52.767000 193.282000 0.409000 -0.311000 0.250000
-0.829247 -0.204257 0.520219 234.034000 235.993000 121.785000 233.482000 235.636000 122.160000 -0.410000 0.018000 -0.587000
0.531362 -0.763654 0.366725 234.249000 67.454000 148.139000 234.583000 67.331000 148.373000 0.433000 -0.049000 -0.646000
-0.705734 -0.698925 0.115946 234.612000 163.451000 69.032000 234.503000 163.599000 69.364000 -0.296000 0.246000 -0.207000
0.170938 -0.222154 0.959910 235.616000 38.487000 86.386000 235.476000 38.535000 85.801000 0.180000 -0.346000 -0.071000
0.000263 -0.771720 0.635962 235.693000 43.894000 77.403000 235.714000 44.402000 76.948000 -0.275000 0.021000 0.010000
0.711433 0.393540 0.582229 236.001000 52.252000 181.460000 236.144000 52.270000 181.409000 -0.222000 0.843000 -0.336000
0.711433 0.393540 0.582229 236.144000 52.270000 181.409000 236.001000 52.252000 181.460000 -0.222000 0.843000 -0.336000
0.593765 0.633051 0.496678 236.177000 26.112000 140.155000 236.435000 26.457000 140.463000 -0.015000 -0.279000 0.325000
-0.752052 0.658916 0.015740 236.261000 245.868000 223.514000 236.737000 245.834000 223.659000 -0.063000 -0.095000 0.184000
